package	function	parameter	meaning	doc_path	source_url	fetched_at
scop	RunFWP	positive	Positive phenotype label. If NULL, the last ordered label is used.	references/scop/functions/RunFWP.md	https://mengxu98.github.io/scop/reference/RunFWP.html	2026-08-03T14:16:23+00:00
scop	RunFWP	weights	Optional named vector of precomputed feature weights.	references/scop/functions/RunFWP.md	https://mengxu98.github.io/scop/reference/RunFWP.html	2026-08-03T14:16:23+00:00
scop	RunFWP	score.name	Metadata column for the FWP score.	references/scop/functions/RunFWP.md	https://mengxu98.github.io/scop/reference/RunFWP.html	2026-08-03T14:16:23+00:00
scop	RunFWP	tool_name	Name used in srt@tools.	references/scop/functions/RunFWP.md	https://mengxu98.github.io/scop/reference/RunFWP.html	2026-08-03T14:16:23+00:00
scop	RunFWP	verbose	Whether to print progress messages.	references/scop/functions/RunFWP.md	https://mengxu98.github.io/scop/reference/RunFWP.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	object	A Seurat object or expression matrix with genes in rows and cells in columns.	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	assay	Assay used for Seurat input.	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	layer	Layer used for Seurat input.	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	features	Features used for scoring. If NULL, the most variable genes are selected.	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	nfeatures	Number of variable genes selected when features = NULL.	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	reference.by	Optional metadata column containing ordered development labels. Numeric values are used directly; factors use their level order.	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	score.name	Metadata column for the developmental potential score.	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	relative.name	Metadata column for the relative rank.	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	tool_name	Name used in srt@tools.	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	verbose	Whether to print progress messages.	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunFitDevo	backend	"Computation backend. ""cpp"" avoids materializing the full feature-by-cell rank matrix for supervised scoring; ""r"" retains the reference implementation."	references/scop/functions/RunFitDevo.md	https://mengxu98.github.io/scop/reference/RunFitDevo.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	object	A Seurat object or expression matrix.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	...	Additional backend-specific arguments.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	assay	Assay used when `object` is a Seurat object.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	layer	Assay layer used when `object` is a Seurat object.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	regulators	Candidate transcription factor genes.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	targets	Optional target genes. If `NULL`, all genes are considered.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	max_edges_per_target	Maximum incoming regulator edges retained per target. The default `Inf` keeps all positive-importance links.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	output_file	Optional path where the adjacency table is written.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	cores	Number of workers used by GENIE3.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	force	Whether to rebuild existing `output_file`.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	verbose	Whether to print progress messages.	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGENIE3	genes_in	"Matrix orientation for matrix inputs. `""rows""` means genes x cells; `""columns""` means cells x genes."	references/scop/functions/RunGENIE3.md	https://mengxu98.github.io/scop/reference/RunGENIE3.html	2026-08-03T14:16:23+00:00
scop	RunGLMPCA	object	An object. Can be a Seurat object, an assay object, or a matrix-like object.	references/scop/functions/RunGLMPCA.md	https://mengxu98.github.io/scop/reference/RunGLMPCA.html	2026-08-03T14:16:23+00:00
scop	RunGLMPCA	...	Additional arguments to be passed to the [glmpca:glmpca]{glmpca::glmpca} function.	references/scop/functions/RunGLMPCA.md	https://mengxu98.github.io/scop/reference/RunGLMPCA.html	2026-08-03T14:16:23+00:00
scop	RunGLMPCA	assay	Which assay to use. If NULL, the default assay of the Seurat object will be used. When the object also contains ChromatinAssay, the default assay and additional ChromatinAssay will be preprocessed sequentially.	references/scop/functions/RunGLMPCA.md	https://mengxu98.github.io/scop/reference/RunGLMPCA.html	2026-08-03T14:16:23+00:00
scop	RunGLMPCA	layer	Which layer to use. Default is data.	references/scop/functions/RunGLMPCA.md	https://mengxu98.github.io/scop/reference/RunGLMPCA.html	2026-08-03T14:16:23+00:00
scop	RunGLMPCA	features	A character vector of features to use. Default is NULL.	references/scop/functions/RunGLMPCA.md	https://mengxu98.github.io/scop/reference/RunGLMPCA.html	2026-08-03T14:16:23+00:00
scop	RunGLMPCA	L	The number of components to be computed. Default is 5.	references/scop/functions/RunGLMPCA.md	https://mengxu98.github.io/scop/reference/RunGLMPCA.html	2026-08-03T14:16:23+00:00
